author,paper_count,total_citations,avg_citations
Simone N. Rodda,1,95,95.0
Cheryl Yan Fang Tan,1,95,95.0
Yan Min,1,95,95.0
C Taylor,1,95,95.0
A Min,1,95,95.0
A Babu,1,95,95.0
Natalia Bayona,1,95,95.0
D Winder,1,95,95.0
Snehasish Banerjee,1,95,95.0
Shuangci Jin,1,95,95.0
J lvarez,1,95,95.0
J Tidy,1,95,95.0
News,1,95,95.0
Yao Sun,1,95,95.0
Yao Pan,1,95,95.0
Dirk Glaesser,1,95,95.0
Samar Dankar,1,95,95.0
Yagyanath Rimal,1,95,95.0
Y Yee,1,95,95.0
Jyoti Prakash Singh,1,95,95.0
Rafael Belchior,1,95,95.0
Adnan Gutub,1,95,95.0
Chao Tian,1,95,95.0
Dileep Kalathi,1,95,95.0
Phuket The,1,95,95.0
Antonio Ruiz‐Martínez,1,95,95.0
A Sattaburuth,1,95,95.0
A Pentland,1,95,95.0
K Matthews,1,95,95.0
B Faber,1,95,95.0
Fida K. Dankar,1,95,95.0
B,1,95,95.0
André Vasconcelos,1,95,95.0
Shubo Liu,1,95,95.0
Fatemeh Doudi,1,95,95.0
Aasim Zafar,2,95,47.5
Lee Krause,1,95,95.0
Hao Sen Andrew Fang,1,95,95.0
J Lim,1,95,95.0
Mike Baiocchi,1,95,95.0
Xingxing Xiong,1,95,95.0
Eric Van Zant,1,95,95.0
Miguel Correia,1,95,95.0
Robert K. Abercrombie,1,95,95.0
J Grefenstette,1,95,95.0
J Myers,1,95,95.0
J Lee,1,95,95.0
M Brezina,1,95,95.0
M Kang,1,95,95.0
M Ghotkar,1,95,95.0
Andrea Lay‐Hoon Kwa,1,95,95.0
Antonio López Martínez,1,95,95.0
Sunil Saumya,1,95,95.0
M Epler Wood,1,95,95.0
M Milstein,1,95,95.0
Khushnaseeb Roshan,2,95,47.5
Rimke Bijker,1,95,95.0
K Whiting,1,95,95.0
K Stock,1,95,95.0
K Tanaka,1,95,95.0
Johanna Eicher,1,95,95.0
John Borghi,1,95,95.0
L Kihara,1,95,95.0
L Radaelli,1,95,95.0
Omar Dakkak,1,95,95.0
Stephanie Merkouris,1,95,95.0
E Russel,1,95,95.0
Reza Vaez‐Zadeh,1,95,95.0
Abdallah A. Smadi,1,95,95.0
Mohammad Al-Quraan,1,95,95.0
I Widjaya,1,95,95.0
V Singh,1,95,95.0
Sonali Gupta,1,95,95.0
D Worrachaddejchai,1,95,95.0
P. William,1,95,95.0
A Chuenniran,1,95,95.0
M Gauche,1,95,95.0
M Sweeney,1,95,95.0
M Parsons,1,95,95.0
Hernan Epstein,1,95,95.0
P Chow,1,95,95.0
P Rokde,1,95,95.0
P Paul,1,95,95.0
P Lee,1,95,95.0
Subir Majumder,1,95,95.0
K Ahamed-Broadhurst,1,95,95.0
Ahsan Raza Khan,1,95,95.0
Y De Montjoye,1,95,95.0
D Heymann,1,95,95.0
D Muse,1,95,95.0
A Garg,1,95,95.0
A Herbst,1,95,95.0
Adnan Shahid Khan,1,94,94.0
Claudio Novelli,2,94,47.0
Risala Tasin Khan,2,94,47.0
Francesco Mercaldo,2,94,47.0
Johari Abdullah,1,94,94.0
Jorge Medina,1,94,94.0
Mildred K. Cho,1,94,94.0
Tammar B. Zilber,1,94,94.0
Michelle Greenwood,1,94,94.0
Roberto Rojas‐Cessa,1,94,94.0
Yante Li,1,94,94.0
Gazi Islam,1,94,94.0
Renate E. Meyer,1,94,94.0
Maria-Victoria Vladucu,1,94,94.0
Gareth Mott,3,94,31.333333333333332
Riikka M. Sarala,1,94,94.0
Martin Alda,1,94,94.0
Paul Hibbert,1,94,94.0
Hamad Almohamedh,1,94,94.0
Paolo Quattrone,1,94,94.0
Konstantinos Papaspyridis,1,94,94.0
Emilia Graß,2,94,47.0
Guoying Zhao,1,94,94.0
Qianru Xu,1,94,94.0
Christina Lubinski,1,94,94.0
Zeeshan Ahmad,1,94,94.0
Sarah Turner,3,94,31.333333333333332
Fabio Martinelli,2,94,47.0
M. N. Ravishankar,1,94,94.0
Henry T. Greely,1,94,94.0
Sultan Almotairi,1,94,94.0
Marcus Gallagher,1,94,94.0
Mohammed Imthiyas,1,94,94.0
Julie Gore,1,94,94.0
Jamie MacColl,3,94,31.333333333333332
Sharyar Wani,1,94,94.0
James Faulconbridge,1,94,94.0
Eric Medvet,2,94,47.0
Khalid Alhamed,1,94,94.0
Pedro Robles,1,94,94.0
Olivia Brown,1,94,94.0
Ziqian Dong,1,94,94.0
Toluwalase Vanessa Iyelolu,3,94,31.333333333333332
James Sullivan,3,94,31.333333333333332
Daniel Muzio,1,94,94.0
Zhao Yang Dong,3,94,31.333333333333332
Niall MacKenzie,1,94,94.0
Daniel J. Mallinson,1,94,94.0
Al Zahraa Sobhe Altayasinah,1,93,93.0
Rishabh Jain,1,93,93.0
Süheyla Ayvaz,1,93,93.0
Mohammad Tahir,1,93,93.0
Mohammad Dabbagh,1,93,93.0
Mohammad Al-Fawa’reh,1,93,93.0
Behzad Foroughi,1,93,93.0
Young Moo Lee,1,93,93.0
Hussam Eddin Jaradeh,1,93,93.0
Vineel Vanam,1,93,93.0
P.J. White,1,93,93.0
Joni Kultanen,1,93,93.0
Rémi Garcia,1,93,93.0
Meredith Van Natta,1,93,93.0
Micalyn Struble,1,93,93.0
Michael Madaio,1,93,93.0
Abdul Ahad,1,93,93.0
Jumana Abu-Khalaf,1,93,93.0
Paul Chen,1,93,93.0
Evan Katz,1,93,93.0
Kathrin Bednar,1,93,93.0
Shahla Asadi,1,93,93.0
Ghazi M. Qasaimeh,1,93,93.0
Majid Alshammari,1,93,93.0
Damian A. Tamburri,1,93,93.0
Savannah Herbek,1,93,93.0
Willem-Jan Van Den Heuvel,1,93,93.0
Sohail Raza Chohan,1,93,93.0
Marc Langheinrich,1,93,93.0
Justin Lyon,1,93,93.0
Sudhi R. Sinha,1,93,93.0
Muhammad Faraz Mubarak,1,93,93.0
Manar Abu Talib,1,93,93.0
Patryk Szewczyk,1,93,93.0
Amna Mughees,1,93,93.0
Maria Virvou,1,93,93.0
Anissa M. Bettayeb,1,93,93.0
Fatima Dakalbab,1,93,93.0
Guangwei Hu,1,93,93.0
Nick Merrill,1,93,93.0
Nicole Kastelic,1,93,93.0
Kazi Istiaque Ahmed,1,93,93.0
James Jin Kang,1,93,93.0
Niharika Vattikonda,1,93,93.0
Linda Shore,1,93,93.0
Devki Nandan Jha,1,93,93.0
Tuba Livberber,1,93,93.0
Shouq Mohsen Alnemari,1,93,93.0
Gábor Kecskeméti,1,93,93.0
Hannah R. Marston,1,93,93.0
Chuan‐Yu Chang,1,92,92.0
Μαριάννα Σιγάλα,1,92,92.0
Jian Mao,1,92,92.0
Zhenkai Liang,1,92,92.0
Rob Law,1,92,92.0
Ulrike Gretzel,1,92,92.0
Harish Ganesh,1,92,92.0
Eila Ovaska,1,92,92.0
Milan Chauhan,1,92,92.0
Stavros Shiaeles,1,92,92.0
Eugene Cheng‐Xi Aw,1,92,92.0
Tat‐Huei Cham,1,92,92.0
Kaihang Ji,1,92,92.0
Wasim Ahmed,1,92,92.0
Marko Palviainen,1,92,92.0
Hiroj Bagde,1,92,92.0
Ashwini Dhopte,1,92,92.0
M. Akshay Kumaar,1,92,92.0
M. Angela Sasse,1,92,92.0
Duraimurugan Samiayya,1,92,92.0
Jihad Fraij,1,92,92.0
Anne Immonen,1,92,92.0
Alessandro Inversini,1,92,92.0
Hossam Haddad,1,92,92.0
Yang Lu,1,92,92.0
Garry Wei‐Han Tan,1,92,92.0
Keng‐Boon Ooi,1,92,92.0
Sergej Lugović,1,92,92.0
Hongmei He,1,92,92.0
Majid Zamiri,1,92,92.0
Adedayo Adefemi,2,92,46.0
Qinggang Meng,1,92,92.0
Meng-Mei Chen,1,92,92.0
J. M. N. T. Gray,1,92,92.0
P. M. Durai Raj Vincent,1,92,92.0
Rajesh Kumar Dhanaraj,2,92,46.0
Alaa Tolah,1,92,92.0
Stephanie M. Sullivan,1,92,92.0
Peng‐Yong Kong,1,92,92.0
Shari Lawrence Pfleeger,1,92,92.0
Alessandro Brighente,1,92,92.0
Angelo Cangelosi,1,92,92.0
Isabelle Perseil,2,92,46.0
Esraa Esam Alharasis,1,92,92.0
Niklas Blomberg,2,92,46.0
Ali Esmaeili,1,92,92.0
Nidal Mahmoud Al-Ramahi,1,92,92.0
Masike Malatji,1,92,92.0
Huiyue Ye,1,92,92.0
Adrian Furnham,1,92,92.0
Jun Zeng,1,92,92.0
Yong Chen,1,92,92.0
Zheng Leong Chua,1,92,92.0
Yinfang Chen,1,92,92.0
Gang Kou,1,92,92.0
Fouad Trad,1,91,91.0
Konstantinos G. Arvanitis,2,91,45.5
Robin Pierce,1,91,91.0
Jana Erjavec,1,91,91.0
Chhavi Chauhan,1,91,91.0
Nicholas Gibbins,1,91,91.0
Rama R. Gullapalli,1,91,91.0
Samantha Kanza,1,91,91.0
Nicole Martínez,1,91,91.0
K Zupancić,1,91,91.0
A. Revathi,1,91,91.0
Jeremy G. Frey,1,91,91.0
Ali Benabdallah,1,91,91.0
Ali Ahsan,1,91,91.0
Antoine Audras,1,91,91.0
Fawad Qureshi,1,91,91.0
Yulia A. Strekalova,1,91,91.0
Ali Chehab,1,91,91.0
Dina Demner‐Fushman,1,91,91.0
Matjaž Hren,1,91,91.0
Juan Sebastian Osorio-Valencia,1,91,91.0
Richard J. Whitby,1,91,91.0
Jaume Manero,1,91,91.0
Liam G. McCoy,1,91,91.0
Nour El Madhoun,1,91,91.0
José Santos,1,91,91.0
Kadiyala Ramana,1,91,91.0
Louis Coudert,1,91,91.0
Amelia Fiske,1,91,91.0
Chrysanthos Maraveas,2,91,45.5
Stefano Balietti,1,91,91.0
Cerys Willoughby,1,91,91.0
Rachael Parke,1,91,91.0
Claire Davison,1,91,91.0
André Barrinha,1,91,91.0
FTC Staff,1,91,91.0
Helena Carrapiço,1,91,91.0
Mohamad Badra,1,91,91.0
Katarina Kovač,1,91,91.0
Rogers Mwavu,1,91,91.0
Mohammad Yasin Abdulfatah,1,90,90.0
Hao Yin,1,90,90.0
Russell A. Poldrack,2,90,45.0
Lancelot Maphosa,1,90,90.0
Anita S. Jwa,2,90,45.0
Ai Ling Pang,1,90,90.0
Shanmugan Joghee,1,90,90.0
Demetris Avraam,2,90,45.0
Mansurali Anifa,1,90,90.0
Dingyi Xiang,1,90,90.0
Radzuan Junin,1,90,90.0
Brigid Unim,1,90,90.0
Muslim Abdurrahman,1,90,90.0
Michael Peolsson,1,90,90.0
Benjamin H. Nam,1,90,90.0
Sajal Kabiraj,1,90,90.0
Qinghua Lu,2,90,45.0
Maxwell Nana Ameyaw,1,90,90.0
Tan Kim Geok,1,90,90.0
Olakunle Elijah,1,90,90.0
Adebimpe Bolatito Ige,1,90,90.0
Malini Mittal Bishnoi,1,90,90.0
Lihong Zheng,1,90,90.0
Qiong Bai,1,90,90.0
Liming Zhu,2,90,45.0
Nienke Schutte,1,90,90.0
Luis C. Félix‐Herrán,1,90,90.0
Jiaqing Dong,1,90,90.0
Luis Miralles‐Pechuán,1,90,90.0
Kira Matus,1,90,90.0
Feng Tao,1,90,90.0
Victor H. Benítez,1,90,90.0
Mohamed Benaida,1,90,90.0
Sunder Ali Khowaja,1,90,90.0
Paul R. Burton,2,90,45.0
Bart de Witte,1,90,90.0
Iliana Iankoulova,1,90,90.0
Swamynathan Ramakrishnan,1,90,90.0
Milena Pavlova,1,90,90.0
Agus Arsad,1,90,90.0
Nick R Jennings,1,90,90.0
Kai Wang,1,90,90.0
Pratik Satam,1,90,90.0
Parus Khuwaja,1,90,90.0
Halima Oluwabunmi Bello,1,90,90.0
Jesús Pacheco,1,90,90.0
Wei Cai,1,90,90.0
Ambika Pawar,3,90,30.0
Sharul Kamal Abdul Rahim,1,90,90.0
Luca Allodi,1,90,90.0
Shen Wang,1,90,90.0
Michael Bewong,1,90,90.0
Zhang Jiayuan,1,90,90.0
Ying Wang,1,90,90.0
Muhammad Shoaib Akhtar,1,90,90.0
Jelena Schmidt,1,90,90.0
Sarah Condran,1,90,90.0
Maya Daneva,1,90,90.0
M. Atif Qureshi,1,90,90.0
Evizal Abdul Kadir,1,90,90.0
Augustine Agi,1,90,90.0
Mathis Heyer,1,89,89.0
"Zeng, Fang",1,89,89.0
"Li, Yiwei",1,89,89.0
Haixing Dai,1,89,89.0
Leo Yu Zhang,2,89,44.5
Leon Witt,1,89,89.0
John G. Breslin,2,89,44.5
"Sun, Lichao",1,89,89.0
Zahid Anwar,1,89,89.0
M. Dinesh,1,89,89.0
Kentaroh Toyoda,1,89,89.0
Andres J. Acosta Cardenas,1,89,89.0
Chao Cao,1,89,89.0
Carlos A. Perez-Delgado,1,89,89.0
Ritika Raj Krishna,1,89,89.0
Usama Ahmed,1,89,89.0
Muhammad Adnan Khan,1,89,89.0
Luis Bellido,1,89,89.0
Karsten Schulz,1,89,89.0
Lin Zhao,1,89,89.0
Haya Alaskar,1,89,89.0
